,compound_id,smiles,pLC50,MolLogP,LabuteASA,MolMR,MolWt,ExactMolWt,Chi0v,HeavyAtomMolWt,Chi1v,Chi3v,Kappa1,HeavyAtomCount,Chi1,Chi0,NumValenceElectrons,Chi2v,BCUT2D_LOGPHI,AvgIpc,Chi4v,PEOE_VSA6,toxicity_category,toxicity_numeric
62,Compound 63,NC(=O)c1ccccc1O,3.133,0.4911,58.09199178314606,36.62470000000002,137.13799999999998,137.047678464,5.242213231911951,130.08199999999997,2.793756346766349,1.1695090573361997,6.607785630153122,10,4.71521405516327,7.560477932315068,52,1.8813998285450035,2.13092784896731,1.878744528593013,0.6820006348246528,12.13273413692322,Slightly toxic,2
64,Compound 65,C=C(C)C(=O)OC[C@H]1CCCO1,3.691,1.2847000000000002,72.35196631634643,44.74700000000002,170.20799999999997,170.094294308,7.337629046513953,156.09599999999998,4.141350791570005,1.7727722851042895,9.25952551477171,12,5.698377302757663,8.974691494688164,68,3.0138196034340794,2.1178382463111904,2.5130293473148444,1.0676168565294175,6.578935683598497,Slightly toxic,2
267,Compound 268,OCCCl,3.176,0.2174999999999999,30.201693121303844,17.805799999999998,80.51400000000001,80.00289246,2.9953205769007347,75.474,1.6180114917541109,0.2535462764185549,4.25,4,1.914213562373095,3.414213562373095,26,0.7905535072638197,1.6282451238711562,1.3709505944546687,0.0,0.0,Slightly toxic,2
206,Compound 207,Nc1cccc(OCc2ccccc2)c1,4.307,2.8478000000000003,89.30687536647721,61.62840000000002,199.253,199.099714036,8.38885776354667,186.149,4.867078612583709,2.1064189502270696,9.589508526716504,15,7.343336592900529,10.510225400620902,76,3.3467636116711,2.15398022366448,2.2798451672362474,1.345235842445338,36.39820241076966,Moderately toxic,3
340,Compound 341,O=c1cc(-c2ccccc2)oc2ccccc12,4.803,3.4600000000000017,98.13650078134904,67.92000000000002,222.243,222.06807956,9.089999272823986,212.16299999999995,5.427756576598006,2.6929287848847125,9.846331466601738,17,8.34333659290053,11.664925939000156,82,3.8370860014190993,2.2074651580367584,2.396697722196647,1.848622571755369,42.46456947923127,Moderately toxic,3
66,Compound 67,c1ccc2ccccc2c1,4.32,2.8398000000000003,60.11306765123216,43.94800000000002,128.17399999999998,128.062600256,5.618802153517007,120.10999999999996,3.4047005383792524,1.6586892478083908,5.482229779997874,10,4.9663264951887856,6.811554787871633,48,2.3471506281091274,2.1057162842241888,2.0504144813943355,1.132905824745182,48.53093654769288,Moderately toxic,3
274,Compound 275,O=C(c1ccc(Br)cc1)c1cccnc1,4.109,3.0751000000000017,96.10215712658923,61.81150000000002,262.106,260.978925976,9.43822505160476,254.042,5.267886571690431,2.5588015156561497,10.05199159134546,15,7.270856947829097,10.673362107437434,74,3.993393098386001,2.1310534811368056,2.30277590146748,1.529336154141863,15.929943897949348,Moderately toxic,3
235,Compound 236,C=CC(=O)OC[C@H](C)O,4.59,0.0963999999999998,53.94365964937498,32.83679999999998,130.14299999999997,130.06299418,5.332624277180031,120.06299999999996,2.637644299518002,0.6334611643488721,8.17,9,4.163902460147014,7.276020881938894,52,1.6831853389709337,1.8316262029796928,1.825884775835532,0.2616599113616663,6.578935683598497,Moderately toxic,3
92,Compound 93,O=Cc1ccccc1,4.032,1.4991,47.95786733393734,31.829499999999992,106.12399999999997,106.041864812,4.3723499056016175,100.07599999999998,2.4350609975132884,0.9356552548998028,5.035137880986937,8,3.931851652578137,5.819990956308912,40,1.5285347327207175,1.909959325510268,1.903491193316404,0.5316063389306862,30.33183534230805,Moderately toxic,3
301,Compound 302,Cc1ccc(Cl)c(Cl)c1,4.743,3.301820000000001,64.40287768765691,41.19900000000001,161.031,159.984655552,6.499837645624241,154.983,3.371927290740267,1.8141324567752155,6.913636363636365,9,4.198377302757663,6.8533711511285205,48,2.731963351303664,2.211464126920808,1.7965675742516063,0.9538081655518552,29.268246848926644,Moderately toxic,3
310,Compound 311,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,4.355,2.3192000000000004,75.74016091736809,39.763200000000005,207.107,207.014327648,6.5768679985242,203.075,3.3673425483964947,1.482233515267371,10.29190008190008,14,6.320385770685809,10.930721420318148,76,2.456320856813041,2.371066665595185,2.0143750535018903,0.910287306390807,0.0,Moderately toxic,3
281,Compound 282,CCC(=O)Nc1ccc(Cl)c(Cl)c1,4.405,3.3419000000000016,86.84414620010195,55.38270000000002,218.083,217.006119268,8.615192717274653,209.011,4.63671160775202,2.26350155364093,10.351499592502035,13,6.1302289553358005,9.844934982691242,70,3.345017942512134,2.243855912943537,2.110991776545028,1.1213524420765209,30.12561698015565,Moderately toxic,3
281,Compound 282,CCC(=O)Nc1ccc(Cl)c(Cl)c1,4.405,3.3419000000000016,86.84414620010195,55.38270000000002,218.083,217.006119268,8.615192717274653,209.011,4.63671160775202,2.26350155364093,10.351499592502035,13,6.1302289553358005,9.844934982691242,70,3.345017942512134,2.243855912943537,2.110991776545028,1.1213524420765209,30.12561698015565,Moderately toxic,3
320,Compound 321,CCCCCC[C@@H](C)N,4.403,2.3040000000000003,58.63373652561852,42.408400000000015,129.247,129.151749608,6.690234444311988,110.09499999999996,4.026038674173369,1.513019337086685,8.960000000000003,9,4.270055610029663,7.112884175122364,56,2.8266191905673463,2.0263410520478904,1.8005768964064195,0.8930895380237325,32.60702369139466,Moderately toxic,3
354,Compound 355,CCCCCC,4.538,2.5866000000000007,40.563961599812586,29.81599999999998,86.178,86.109550448,4.82842712474619,72.06599999999999,2.914213562373095,0.9571067811865472,6.0,6,2.914213562373095,4.82842712474619,38,1.707106781186547,1.9487222051797728,1.6143308351592656,0.4999999999999998,39.53076089108528,Moderately toxic,3
106,Compound 107,COc1cccc(C=O)c1O,4.801,1.2133,64.23058843003683,40.046300000000016,152.14899999999997,152.047344116,6.073111253186188,144.08499999999998,3.104373564292395,1.377093433685264,7.595374077976819,11,5.29122366008484,8.267584713501616,58,2.015958067615488,2.27074195563314,2.0504144813943355,0.7991194348952393,6.06636706846161,Moderately toxic,3
20,Compound 21,CCCSSCCC,4.759,3.187800000000002,60.21014373689272,45.498000000000026,150.31199999999998,150.053692448,7.277916867529369,136.2,5.646264369941973,3.474744871391588,8.699999999999998,8,3.914213562373095,6.242640687119286,50,4.34606521495123,2.212857863648971,1.8088121254443208,2.56066017177982,35.43527035215469,Moderately toxic,3
99,Compound 100,Nc1ccccc1Cl,4.347,1.9222,53.07456004339136,35.86440000000002,127.57399999999998,127.018876872,5.020644764975811,121.52599999999998,2.68297211329828,1.2494286508978598,5.446798905608755,8,3.804530452640311,5.983127663125442,42,1.9287130714628795,2.148738850496237,1.7681772153059907,0.6108293421993141,23.733674027155736,Moderately toxic,3
208,Compound 209,BrCCCBr,4.985,2.166300000000001,49.20423046790548,32.20499999999999,201.889,199.883624392,6.049242367807505,195.841,3.777460299317654,1.388730149658827,5.959999999999999,5,2.414213562373095,4.121320343559642,32,2.3175144027172045,1.896050752417141,1.4056390622295665,1.363705935145484,31.859887795898697,Moderately toxic,3
13,Compound 14,CCCCOP(=O)(OCCCC)OCCCC,4.449,4.544600000000004,105.64386064918796,70.18650000000005,266.3179999999999,266.164695974,12.338594979034257,239.10199999999995,8.178235977364746,3.73828165700556,17.11,17,8.181980515339465,12.985281374238571,104,5.676568397837715,2.493413964205959,2.3020701952302,2.355600990323207,40.0336764678499,Moderately toxic,3
320,Compound 321,CCCCCC[C@@H](C)N,4.403,2.3040000000000003,58.63373652561852,42.408400000000015,129.247,129.151749608,6.690234444311988,110.09499999999996,4.026038674173369,1.513019337086685,8.960000000000003,9,4.270055610029663,7.112884175122364,56,2.8266191905673463,2.0263410520478904,1.8005768964064195,0.8930895380237325,32.60702369139466,Moderately toxic,3
120,Compound 121,O=Cc1ccccc1F,4.964,1.6382,52.12340273686357,31.78749999999999,124.11399999999998,124.032443,4.672964109421219,119.07399999999996,2.5407099006845693,1.0321895498349811,5.947877237851663,9,4.3425352551010965,6.69023444431199,46,1.6393640749200311,2.008867396649992,1.8934931172271927,0.5706721377163886,12.13273413692322,Moderately toxic,3
152,Compound 153,Cc1ccc(C)c(C)c1,4.192,2.611860000000001,56.52622946268679,40.65300000000001,120.19499999999998,120.093900384,6.232050807568878,108.09899999999998,3.2380338717125854,1.6624107643699335,6.341654501216546,9,4.198377302757663,6.8533711511285205,48,2.587713240271472,2.070680833174132,1.7965675742516063,0.891346035225553,23.762552697081823,Moderately toxic,3
13,Compound 14,CCCCOP(=O)(OCCCC)OCCCC,4.449,4.544600000000004,105.64386064918796,70.18650000000005,266.3179999999999,266.164695974,12.338594979034257,239.10199999999995,8.178235977364746,3.73828165700556,17.11,17,8.181980515339465,12.985281374238571,104,5.676568397837715,2.493413964205959,2.3020701952302,2.355600990323207,40.0336764678499,Moderately toxic,3
243,Compound 244,C=CC(=O)OCCO,4.384,-0.2921,47.57871753497837,28.24179999999999,116.116,116.047344116,4.462380789176953,108.05199999999998,2.21007461613419,0.5022747306323725,7.169999999999999,8,3.808060412490448,6.405777393935816,46,1.0952282492400975,1.7497345615670714,1.8266332986704337,0.2051613433231884,6.578935683598497,Moderately toxic,3
232,Compound 233,Clc1ccc(Cl)cc1,4.561,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.9552606240736004,1.307495792144872,5.9282051282051285,8,3.787693700234704,5.983127663125442,42,2.3093073414159546,2.119970971539148,1.769973094021975,0.6815256738502139,23.20187978046503,Moderately toxic,3
92,Compound 93,O=Cc1ccccc1,4.032,1.4991,47.95786733393734,31.829499999999992,106.12399999999997,106.041864812,4.3723499056016175,100.07599999999998,2.4350609975132884,0.9356552548998028,5.035137880986937,8,3.931851652578137,5.819990956308912,40,1.5285347327207175,1.909959325510268,1.903491193316404,0.5316063389306862,30.33183534230805,Moderately toxic,3
126,Compound 127,CCCCCOCCCCC,4.703,3.383400000000002,71.1372752869059,49.86900000000003,158.28499999999997,158.167065324,8.065102539956245,136.10899999999998,4.99156383156272,1.784457050376173,10.96,11,5.414213562373096,8.36396103067893,68,3.0265859980688887,1.969709704430309,2.033930992876872,1.0103103630798285,39.53076089108528,Moderately toxic,3
282,Compound 283,CN1CCC[C@@H]1c1cccnc1.CN1CCC[C@@H]1c1cccnc1.O=S(=O)(O)O,4.486,3.043800000000001,172.72875541012152,111.86140000000007,422.5510000000001,422.1987764399999,17.74066640433461,392.3110000000001,11.05340189835683,5.179258871879419,23.36972946135983,29,13.754020195423491,21.27781011412252,160,8.193485388005731,2.2955169923088734,3.304124552631435,3.808974902266089,12.13273413692322,Moderately toxic,3
227,Compound 228,O=Cc1ccc([N+](=O)[O-])cc1,4.175,1.4073,62.61084305643714,38.48390000000001,151.121,151.02694302,5.558709812839677,146.081,2.934499769456337,1.239989408522125,7.397642626480085,11,5.236382105218448,8.267584713501616,56,1.9664931383633013,2.094621846704784,2.0456060352867365,0.6746053889777929,0.0,Moderately toxic,3
99,Compound 100,Nc1ccccc1Cl,4.347,1.9222,53.07456004339136,35.86440000000002,127.57399999999998,127.018876872,5.020644764975811,121.52599999999998,2.68297211329828,1.2494286508978598,5.446798905608755,8,3.804530452640311,5.983127663125442,42,1.9287130714628795,2.148738850496237,1.7681772153059907,0.6108293421993141,23.733674027155736,Moderately toxic,3
323,Compound 324,CC(=O)/C=C/C1=C(C)CCCC1(C)C,4.577,3.6582000000000026,86.89504128273487,60.15300000000004,192.302,192.15141526,9.684269172402756,172.14199999999997,5.321914528941439,3.027174981424705,11.226045627376426,14,6.432357537481887,10.767584713501616,78,4.875425830919018,2.4003895835738684,2.008374581897906,2.2110362268136408,25.4965990362844,Moderately toxic,3
197,Compound 198,CCc1ccc(O)cc1,4.07,1.9546,54.95552110048619,37.48480000000001,122.167,122.07316494,5.463721453445009,112.08699999999996,3.1056341745757186,1.3445885954857824,6.144688279301746,9,4.325698502695489,6.69023444431199,48,2.020000570804298,2.085669605136348,1.9003726279897948,0.7316501906842534,19.056471336613846,Moderately toxic,3
334,Compound 335,c1ccc(Oc2ccccc2)cc1,4.629,3.478900000000002,77.60204255506788,52.95800000000003,170.211,170.07316494,7.181750982360123,160.13099999999997,4.229615495509782,1.722112590735371,7.866895638429664,13,6.449489742783178,8.932875131431276,64,2.7281671317862504,2.1887613306832714,2.2079419864076595,1.1131559826150588,36.39820241076966,Moderately toxic,3
228,Compound 229,CCCCCCCCCN,4.822,2.6957000000000013,64.99867864001514,47.04740000000003,143.274,143.167399672,7.234204518682006,122.10599999999997,4.61535507165041,1.8076775358252049,9.96,10,4.914213562373096,7.656854249492381,62,2.909995478154455,2.051116228927396,1.9671544718900456,1.1014443484839536,45.448666937246685,Moderately toxic,3
165,Compound 166,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,4.228,1.2086,71.53158831669259,41.41560000000001,184.107,184.012021228,6.206684755924204,180.07499999999996,3.1391510083027443,1.366512109028487,8.912421441774493,13,6.019744507803582,10.008071689507773,68,2.1872368493066183,2.2866497651167133,2.035589482137545,0.7716227756934881,0.0,Moderately toxic,3
336,Compound 337,O=Cc1ccccc1O,4.726,1.2047,52.75210108613335,33.4943,122.12299999999996,122.036779432,4.742213231911951,116.07499999999996,2.5753344619299336,1.0637215700056877,5.820039011703511,9,4.342535255101096,6.69023444431199,46,1.676666855298298,2.111474623777825,1.8934931172271927,0.5871869415178455,12.13273413692322,Moderately toxic,3
232,Compound 233,Clc1ccc(Cl)cc1,4.561,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.9552606240736004,1.307495792144872,5.9282051282051285,8,3.787693700234704,5.983127663125442,42,2.3093073414159546,2.119970971539148,1.769973094021975,0.6815256738502139,23.20187978046503,Moderately toxic,3
292,Compound 293,CC(C)c1cccc(C(C)C)c1N,4.064,3.5156000000000027,80.96094650288931,59.03240000000004,177.29099999999997,177.151749608,8.964101615137755,158.13899999999995,4.919443416399235,2.4175922499108564,10.103194675540763,13,6.036581260209188,10.008071689507773,72,4.159543236939484,2.2872421354950974,2.030421715967236,1.608582370661353,45.89405000414732,Moderately toxic,3
66,Compound 67,c1ccc2ccccc2c1,4.32,2.8398000000000003,60.11306765123216,43.94800000000002,128.17399999999998,128.062600256,5.618802153517007,120.10999999999996,3.4047005383792524,1.6586892478083908,5.482229779997874,10,4.9663264951887856,6.811554787871633,48,2.3471506281091274,2.1057162842241888,2.0504144813943355,1.132905824745182,48.53093654769288,Moderately toxic,3
238,Compound 239,CC1(C)CC(=O)CC(=O)C1,4.002,1.3347,60.611058875164105,37.646,140.182,140.083729624,6.437816924487368,128.08599999999998,3.529568634023506,1.7457819157813603,7.447066381156318,10,4.494800481421251,7.776020881938894,56,3.771893917452632,2.302537285032578,1.5428442156949502,1.474927105321139,13.847474399381248,Moderately toxic,3
238,Compound 239,CC1(C)CC(=O)CC(=O)C1,4.002,1.3347,60.611058875164105,37.646,140.182,140.083729624,6.437816924487368,128.08599999999998,3.529568634023506,1.7457819157813603,7.447066381156318,10,4.494800481421251,7.776020881938894,56,3.771893917452632,2.302537285032578,1.5428442156949502,1.474927105321139,13.847474399381248,Moderately toxic,3
185,Compound 186,CCCCOC(=O)CCC(=O)OCCCC,4.713,2.4532000000000007,97.30374894529352,60.968000000000046,230.304,230.151809184,10.289847411347834,208.128,6.015167193676994,2.055129626906844,14.94,16,7.701907262607799,12.22576835024473,94,3.648047142101516,1.9850786619683072,2.2703303037677216,1.0091453150522969,26.689117645233267,Moderately toxic,3
238,Compound 239,CC1(C)CC(=O)CC(=O)C1,4.002,1.3347,60.611058875164105,37.646,140.182,140.083729624,6.437816924487368,128.08599999999998,3.529568634023506,1.7457819157813603,7.447066381156318,10,4.494800481421251,7.776020881938894,56,3.771893917452632,2.302537285032578,1.5428442156949502,1.474927105321139,13.847474399381248,Moderately toxic,3
205,Compound 206,C=C(C)C(=O)OCc1ccccc1,4.577,2.3059000000000003,77.84157798884638,51.05200000000003,176.21499999999995,176.083729624,7.617461489248951,164.11899999999997,4.064713808768183,1.5612161736697794,9.517489063867016,13,6.198377302757663,9.681798275874712,68,2.8420612587034784,2.0199893139267293,2.1539384378227022,0.8463159437044389,36.91077102590655,Moderately toxic,3
223,Compound 224,COc1cc(O)c(C=O)c(OC)c1,4.832,1.2219,75.70907577394033,46.59830000000002,182.175,182.0579088,7.404009274460425,172.09499999999997,3.627429602511149,1.667209502349718,9.378573959255975,13,6.223075312662978,9.844934982691242,70,2.3803097980705363,2.309065645772702,2.159365900261758,0.9925340847912014,0.0,Moderately toxic,3
243,Compound 244,C=CC(=O)OCCO,4.384,-0.2921,47.57871753497837,28.24179999999999,116.116,116.047344116,4.462380789176953,108.05199999999998,2.21007461613419,0.5022747306323725,7.169999999999999,8,3.808060412490448,6.405777393935816,46,1.0952282492400975,1.7497345615670714,1.8266332986704337,0.2051613433231884,6.578935683598497,Moderately toxic,3
20,Compound 21,CCCSSCCC,4.759,3.187800000000002,60.21014373689272,45.498000000000026,150.31199999999998,150.053692448,7.277916867529369,136.2,5.646264369941973,3.474744871391588,8.699999999999998,8,3.914213562373095,6.242640687119286,50,4.34606521495123,2.212857863648971,1.8088121254443208,2.56066017177982,35.43527035215469,Moderately toxic,3
362,Compound 363,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4.513,3.5847200000000026,119.51079978829644,79.02300000000004,304.35200000000003,304.10105016200004,13.754471821035317,283.184,8.897176454989259,4.559747055693301,16.50420054200542,19,8.89799590830217,14.466255326250886,108,7.169552628564478,2.4882994383308263,2.276126367037253,3.384127713202852,13.847474399381248,Moderately toxic,3
205,Compound 206,C=C(C)C(=O)OCc1ccccc1,4.577,2.3059000000000003,77.84157798884638,51.05200000000003,176.21499999999995,176.083729624,7.617461489248951,164.11899999999997,4.064713808768183,1.5612161736697794,9.517489063867016,13,6.198377302757663,9.681798275874712,68,2.8420612587034784,2.0199893139267293,2.1539384378227022,0.8463159437044389,36.91077102590655,Moderately toxic,3
32,Compound 33,Brc1ccsc1,4.421,2.5106,48.93931399554982,32.019,163.03900000000002,161.913883196,5.420756691084398,160.015,3.30687767095802,1.9659916511396505,4.341812297734628,6,2.893846850117352,4.405777393935816,32,2.6372767238820147,2.1118868104556308,1.863826390090816,1.3910393767260631,0.0,Moderately toxic,3
